antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Severity_2'}),"frozenset({'Medium_Visibility', 'High_Temp'})",0.616,0.64,0.376,0.6103896103896104,0.9537337662337662,1.0,-0.01823999999999998,0.9239999999999999,-0.1121605667060211,0.42727272727272725,-0.08225108225108234,0.5989448051948052
frozenset({'High_Temp'}),"frozenset({'Medium_Visibility', 'Severity_2'})",0.64,0.616,0.376,0.5875,0.9537337662337663,1.0,-0.01823999999999998,0.930909090909091,-0.11874999999999987,0.42727272727272725,-0.07421874999999992,0.5989448051948052
"frozenset({'Medium_Visibility', 'Severity_3'})",frozenset({'High_Temp'}),0.382,0.64,0.264,0.6910994764397906,1.079842931937173,1.0,0.01952000000000001,1.1654237288135596,0.11964303226439153,0.3482849604221636,0.14194299011052952,0.5517997382198954
"frozenset({'High_Temp', 'Severity_3'})",frozenset({'Medium_Visibility'}),0.264,1.0,0.264,1.0,1.0,1.0,0.0,inf,0.0,0.264,0.0,0.632
frozenset({'Severity_3'}),"frozenset({'Medium_Visibility', 'High_Temp'})",0.382,0.64,0.264,0.6910994764397906,1.079842931937173,1.0,0.01952000000000001,1.1654237288135596,0.11964303226439153,0.3482849604221636,0.14194299011052952,0.5517997382198954
"frozenset({'Severity_2', 'High_Temp'})",frozenset({'Medium_Wind'}),0.376,0.518,0.218,0.5797872340425532,1.1192803745995235,1.0,0.023232000000000003,1.1470379746835442,0.17078334509527174,0.3224852071005917,0.1281892822459609,0.500318327445987
"frozenset({'Severity_2', 'Medium_Wind'})",frozenset({'High_Temp'}),0.3,0.64,0.218,0.7266666666666667,1.1354166666666667,1.0,0.025999999999999995,1.3170731707317074,0.17038007863695936,0.30193905817174516,0.24074074074074076,0.5336458333333334
"frozenset({'High_Temp', 'Medium_Wind'})",frozenset({'Severity_2'}),0.4,0.616,0.218,0.5449999999999999,0.8847402597402596,1.0,-0.02840000000000001,0.8439560439560438,-0.17839195979899503,0.2731829573934837,-0.18489583333333348,0.44944805194805193
"frozenset({'High_Temp', 'Severity_3'})",frozenset({'Medium_Wind'}),0.264,0.518,0.182,0.6893939393939393,1.3308763308763307,1.0,0.04524799999999998,1.55180487804878,0.3377926421404681,0.3033333333333333,0.3555890858795422,0.5203726453726454
"frozenset({'Severity_3', 'Medium_Wind'})",frozenset({'High_Temp'}),0.218,0.64,0.182,0.8348623853211009,1.3044724770642202,1.0,0.04247999999999999,2.1799999999999997,0.29847390461201195,0.2692307692307693,0.5412844036697247,0.5596186926605504
"frozenset({'Medium_Visibility', 'High_Wind'})",frozenset({'Medium_Temp'}),0.14,0.348,0.106,0.757142857142857,2.1756978653530377,1.0,0.05728,2.6847058823529397,0.6283457656867047,0.2774869109947644,0.6275197195442592,0.5308702791461412
"frozenset({'High_Wind', 'Medium_Temp'})",frozenset({'Medium_Visibility'}),0.106,1.0,0.106,1.0,1.0,1.0,0.0,inf,0.0,0.106,0.0,0.553
frozenset({'High_Wind'}),"frozenset({'Medium_Visibility', 'Medium_Temp'})",0.14,0.348,0.106,0.757142857142857,2.1756978653530377,1.0,0.05728,2.6847058823529397,0.6283457656867047,0.2774869109947644,0.6275197195442592,0.5308702791461412
"frozenset({'Severity_2', 'High_Wind'})",frozenset({'Medium_Temp'}),0.108,0.348,0.078,0.7222222222222222,2.075351213282248,1.0,0.040416,2.3472,0.5808899620558814,0.20634920634920637,0.5739604635310157,0.4731800766283525
"frozenset({'High_Wind', 'Medium_Temp'})",frozenset({'Severity_2'}),0.106,0.616,0.078,0.7358490566037736,1.1945601568243078,1.0,0.012704000000000007,1.453714285714286,0.1821832157402628,0.12111801242236024,0.3121069182389939,0.43123621661357514
frozenset({'High_Wind'}),"frozenset({'Severity_2', 'Medium_Temp'})",0.14,0.228,0.078,0.557142857142857,2.4436090225563905,1.0,0.046079999999999996,1.7432258064516126,0.6869409660107334,0.26896551724137935,0.42635085122131744,0.4496240601503759
"frozenset({'Medium_Visibility', 'High_Wind'})",frozenset({'Severity_2'}),0.14,0.616,0.108,0.7714285714285714,1.2523191094619666,1.0,0.021759999999999988,1.6799999999999995,0.23428079242032715,0.16666666666666666,0.4047619047619046,0.47337662337662334
"frozenset({'Severity_2', 'High_Wind'})",frozenset({'Medium_Visibility'}),0.108,1.0,0.108,1.0,1.0,1.0,0.0,inf,0.0,0.108,0.0,0.554
frozenset({'High_Wind'}),"frozenset({'Medium_Visibility', 'Severity_2'})",0.14,0.616,0.108,0.7714285714285714,1.2523191094619666,1.0,0.021759999999999988,1.6799999999999995,0.23428079242032715,0.16666666666666666,0.4047619047619046,0.47337662337662334
"frozenset({'Medium_Temp', 'Low_Wind'})",frozenset({'Medium_Visibility'}),0.124,1.0,0.124,1.0,1.0,1.0,0.0,inf,0.0,0.124,0.0,0.562
"frozenset({'Medium_Temp', 'Low_Wind'})",frozenset({'Severity_2'}),0.124,0.616,0.068,0.5483870967741936,0.8902387934646,1.0,-0.008383999999999989,0.8502857142857144,-0.12338121026607,0.1011904761904762,-0.1760752688172041,0.329388353581902
"frozenset({'Medium_Visibility', 'Low_Wind'})",frozenset({'Severity_2'}),0.342,0.616,0.208,0.6081871345029239,0.9873167767904609,1.0,-0.0026720000000000355,0.9800597014925373,-0.019149180139892464,0.2773333333333333,-0.020346003898635546,0.4729247360826308
"frozenset({'Severity_2', 'Low_Wind'})",frozenset({'Medium_Visibility'}),0.208,1.0,0.208,1.0,1.0,1.0,0.0,inf,0.0,0.208,0.0,0.604
frozenset({'Low_Wind'}),"frozenset({'Medium_Visibility', 'Severity_2'})",0.342,0.616,0.208,0.6081871345029239,0.9873167767904609,1.0,-0.0026720000000000355,0.9800597014925373,-0.019149180139892464,0.2773333333333333,-0.020346003898635546,0.4729247360826308
"frozenset({'Low_Wind', 'Severity_3'})",frozenset({'Medium_Visibility'}),0.132,1.0,0.132,1.0,1.0,1.0,0.0,inf,0.0,0.132,0.0,0.5660000000000001
"frozenset({'Medium_Temp', 'Medium_Wind'})",frozenset({'Medium_Visibility'}),0.118,1.0,0.118,1.0,1.0,1.0,0.0,inf,0.0,0.11800000000000001,0.0,0.5589999999999999
"frozenset({'Medium_Visibility', 'Medium_Temp'})",frozenset({'Severity_2'}),0.348,0.616,0.228,0.6551724137931035,1.0635915808329603,1.0,0.013632000000000033,1.1136000000000004,0.09170164675492433,0.3097826086956522,0.10201149425287381,0.5126511419614869
"frozenset({'Severity_2', 'Medium_Temp'})",frozenset({'Medium_Visibility'}),0.228,1.0,0.228,1.0,1.0,1.0,0.0,inf,0.0,0.228,0.0,0.614
frozenset({'Medium_Temp'}),"frozenset({'Medium_Visibility', 'Severity_2'})",0.348,0.616,0.228,0.6551724137931035,1.0635915808329603,1.0,0.013632000000000033,1.1136000000000004,0.09170164675492433,0.3097826086956522,0.10201149425287381,0.5126511419614869
"frozenset({'Medium_Temp', 'Severity_3'})",frozenset({'Medium_Visibility'}),0.118,1.0,0.118,1.0,1.0,1.0,0.0,inf,0.0,0.11800000000000001,0.0,0.5589999999999999
"frozenset({'Medium_Temp', 'Medium_Wind'})",frozenset({'Severity_2'}),0.118,0.616,0.082,0.6949152542372882,1.1281091789566366,1.0,0.009312000000000015,1.2586666666666668,0.1287539406006307,0.12576687116564417,0.2055084745762713,0.4140160686770856
"frozenset({'Medium_Visibility', 'Medium_Wind'})",frozenset({'Severity_2'}),0.518,0.616,0.3,0.5791505791505791,0.940179511608083,1.0,-0.019087999999999994,0.912440366972477,-0.11661209129563556,0.3597122302158274,-0.09596203346203357,0.5330817830817831
"frozenset({'Severity_2', 'Medium_Wind'})",frozenset({'Medium_Visibility'}),0.3,1.0,0.3,1.0,1.0,1.0,0.0,inf,0.0,0.3,0.0,0.65
frozenset({'Medium_Wind'}),"frozenset({'Medium_Visibility', 'Severity_2'})",0.518,0.616,0.3,0.5791505791505791,0.940179511608083,1.0,-0.019087999999999994,0.912440366972477,-0.11661209129563556,0.3597122302158274,-0.09596203346203357,0.5330817830817831
"frozenset({'Medium_Visibility', 'Severity_3'})",frozenset({'Medium_Wind'}),0.382,0.518,0.218,0.5706806282722513,1.1017000545796356,1.0,0.020124000000000003,1.1227073170731707,0.14937204952347022,0.3196480938416422,0.10929590927852964,0.49576502456083604
"frozenset({'Severity_3', 'Medium_Wind'})",frozenset({'Medium_Visibility'}),0.218,1.0,0.218,1.0,1.0,1.0,0.0,inf,0.0,0.218,0.0,0.609
frozenset({'Severity_3'}),"frozenset({'Medium_Visibility', 'Medium_Wind'})",0.382,0.518,0.218,0.5706806282722513,1.1017000545796356,1.0,0.020124000000000003,1.1227073170731707,0.14937204952347022,0.3196480938416422,0.10929590927852964,0.49576502456083604
"frozenset({'Clear', 'Low_Wind', 'High_Temp'})",frozenset({'Medium_Visibility'}),0.118,1.0,0.118,1.0,1.0,1.0,0.0,inf,0.0,0.11800000000000001,0.0,0.5589999999999999
"frozenset({'Clear', 'Low_Wind', 'Medium_Visibility'})",frozenset({'High_Temp'}),0.228,0.64,0.118,0.5175438596491228,0.8086622807017543,1.0,-0.027920000000000028,0.7461818181818181,-0.2345903071855887,0.15733333333333333,-0.34015594541910354,0.35095942982456135
"frozenset({'Medium_Visibility', 'Low_Wind', 'High_Temp'})",frozenset({'Clear'}),0.206,0.606,0.118,0.5728155339805825,0.9452401550834695,1.0,-0.006835999999999995,0.9223181818181818,-0.06800095495782266,0.17002881844380405,-0.08422453304420682,0.3837675029638886
"frozenset({'Clear', 'Low_Wind'})","frozenset({'Medium_Visibility', 'High_Temp'})",0.228,0.64,0.118,0.5175438596491228,0.8086622807017543,1.0,-0.027920000000000028,0.7461818181818181,-0.2345903071855887,0.15733333333333333,-0.34015594541910354,0.35095942982456135
"frozenset({'Low_Wind', 'High_Temp'})","frozenset({'Clear', 'Medium_Visibility'})",0.206,0.606,0.118,0.5728155339805825,0.9452401550834695,1.0,-0.006835999999999995,0.9223181818181818,-0.06800095495782266,0.17002881844380405,-0.08422453304420682,0.3837675029638886
"frozenset({'Clear', 'Severity_2', 'Low_Wind'})",frozenset({'High_Temp'}),0.124,0.64,0.068,0.5483870967741936,0.8568548387096775,1.0,-0.011359999999999995,0.7971428571428573,-0.16016241822693428,0.09770114942528738,-0.2544802867383511,0.32731854838709684
"frozenset({'Clear', 'Low_Wind', 'High_Temp'})",frozenset({'Severity_2'}),0.118,0.616,0.068,0.576271186440678,0.9355051727933085,1.0,-0.004687999999999984,0.90624,-0.07249783496226624,0.10210210210210212,-0.10346045197740106,0.3433303984151442
"frozenset({'Severity_2', 'Low_Wind', 'High_Temp'})",frozenset({'Clear'}),0.128,0.606,0.068,0.53125,0.8766501650165017,1.0,-0.009567999999999993,0.8405333333333334,-0.13894052044609653,0.10210210210210212,-0.18972081218274106,0.3217306105610561
"frozenset({'Clear', 'High_Temp', 'Severity_3'})",frozenset({'Low_Wind'}),0.098,0.342,0.05,0.5102040816326531,1.4918248000954768,1.0,0.016484,1.3434166666666665,0.36549889135254987,0.1282051282051282,0.25562930339308976,0.3282014560210049
"frozenset({'Low_Wind', 'High_Temp', 'Severity_3'})",frozenset({'Clear'}),0.078,0.606,0.05,0.6410256410256411,1.057798087501058,1.0,0.0027320000000000053,1.0975714285714289,0.05926247288503265,0.07886435331230286,0.08889756605492664,0.3617669459253618
"frozenset({'Clear', 'Medium_Visibility', 'High_Temp'})",frozenset({'Medium_Wind'}),0.308,0.518,0.156,0.5064935064935066,0.9777866920724064,1.0,-0.0035439999999999916,0.9766842105263158,-0.03178589366434663,0.23283582089552238,-0.02387239316699889,0.4038259038259039
"frozenset({'Clear', 'Medium_Visibility', 'Medium_Wind'})",frozenset({'High_Temp'}),0.246,0.64,0.156,0.6341463414634146,0.9908536585365854,1.0,-0.0014399999999999968,0.984,-0.012094335819391226,0.2136986301369863,-0.016260162601626032,0.43894817073170733
"frozenset({'Clear', 'High_Temp', 'Medium_Wind'})",frozenset({'Medium_Visibility'}),0.156,1.0,0.156,1.0,1.0,1.0,0.0,inf,0.0,0.15600000000000003,0.0,0.578
"frozenset({'Clear', 'High_Temp'})","frozenset({'Medium_Visibility', 'Medium_Wind'})",0.308,0.518,0.156,0.5064935064935066,0.9777866920724064,1.0,-0.0035439999999999916,0.9766842105263158,-0.03178589366434663,0.23283582089552238,-0.02387239316699889,0.4038259038259039
"frozenset({'Clear', 'Medium_Wind'})","frozenset({'Medium_Visibility', 'High_Temp'})",0.246,0.64,0.156,0.6341463414634146,0.9908536585365854,1.0,-0.0014399999999999968,0.984,-0.012094335819391226,0.2136986301369863,-0.016260162601626032,0.43894817073170733
"frozenset({'Clear', 'Severity_2', 'Medium_Visibility'})",frozenset({'High_Temp'}),0.404,0.64,0.21,0.5198019801980197,0.8121905940594057,1.0,-0.04856000000000002,0.7496907216494844,-0.27953027860925633,0.2517985611510791,-0.3338833883388342,0.42396349009900985
"frozenset({'Clear', 'Severity_2', 'High_Temp'})",frozenset({'Medium_Visibility'}),0.21,1.0,0.21,1.0,1.0,1.0,0.0,inf,0.0,0.21,0.0,0.605
"frozenset({'Clear', 'Medium_Visibility', 'High_Temp'})",frozenset({'Severity_2'}),0.308,0.616,0.21,0.6818181818181818,1.1068476977567887,1.0,0.020271999999999984,1.2068571428571426,0.13949903660886312,0.29411764705882354,0.17140151515151503,0.5113636363636364
"frozenset({'Medium_Visibility', 'Severity_2', 'High_Temp'})",frozenset({'Clear'}),0.376,0.606,0.21,0.5585106382978723,0.9216347166631557,1.0,-0.01785600000000001,0.892433734939759,-0.1199226305609285,0.272020725388601,-0.12053137487849669,0.4525226458816094
"frozenset({'Clear', 'Severity_2'})","frozenset({'Medium_Visibility', 'High_Temp'})",0.404,0.64,0.21,0.5198019801980197,0.8121905940594057,1.0,-0.04856000000000002,0.7496907216494844,-0.27953027860925633,0.2517985611510791,-0.3338833883388342,0.42396349009900985
"frozenset({'Clear', 'High_Temp'})","frozenset({'Medium_Visibility', 'Severity_2'})",0.308,0.616,0.21,0.6818181818181818,1.1068476977567887,1.0,0.020271999999999984,1.2068571428571426,0.13949903660886312,0.29411764705882354,0.17140151515151503,0.5113636363636364
"frozenset({'Severity_2', 'High_Temp'})","frozenset({'Clear', 'Medium_Visibility'})",0.376,0.606,0.21,0.5585106382978723,0.9216347166631557,1.0,-0.01785600000000001,0.892433734939759,-0.1199226305609285,0.272020725388601,-0.12053137487849669,0.4525226458816094
"frozenset({'Clear', 'High_Temp', 'Severity_3'})",frozenset({'Medium_Visibility'}),0.098,1.0,0.098,1.0,1.0,1.0,0.0,inf,0.0,0.098,0.0,0.549
"frozenset({'Clear', 'Severity_2', 'High_Temp'})",frozenset({'Medium_Wind'}),0.21,0.518,0.112,0.5333333333333333,1.0296010296010296,1.0,0.0032200000000000006,1.0328571428571427,0.036392405063291146,0.18181818181818182,0.03181189488243425,0.3747747747747748
"frozenset({'Clear', 'Severity_2', 'Medium_Wind'})",frozenset({'High_Temp'}),0.174,0.64,0.112,0.6436781609195403,1.0057471264367817,1.0,0.0006400000000000017,1.0103225806451614,0.0069180214458665,0.15954415954415954,0.010217113665389774,0.4093390804597702
"frozenset({'Clear', 'High_Temp', 'Medium_Wind'})",frozenset({'Severity_2'}),0.156,0.616,0.112,0.717948717948718,1.1655011655011656,1.0,0.015904,1.3614545454545455,0.16824644549763035,0.16969696969696968,0.265491452991453,0.44988344988344986
"frozenset({'Severity_2', 'High_Temp', 'Medium_Wind'})",frozenset({'Clear'}),0.218,0.606,0.112,0.5137614678899083,0.8477912011384625,1.0,-0.020108,0.810301886792453,-0.1867176763362181,0.15730337078651688,-0.23410794951799924,0.34928997486904656
"frozenset({'Clear', 'High_Wind', 'Medium_Visibility'})",frozenset({'Medium_Temp'}),0.132,0.348,0.098,0.7424242424242424,2.133402995471961,1.0,0.052064000000000006,2.531294117647059,0.6120568042885357,0.25654450261780104,0.6049451570923964,0.5120167189132707
"frozenset({'Clear', 'High_Wind', 'Medium_Temp'})",frozenset({'Medium_Visibility'}),0.098,1.0,0.098,1.0,1.0,1.0,0.0,inf,0.0,0.098,0.0,0.549
"frozenset({'Medium_Visibility', 'High_Wind', 'Medium_Temp'})",frozenset({'Clear'}),0.106,0.606,0.098,0.9245283018867925,1.5256242605392616,1.0,0.033764,5.220500000000001,0.3853809980367986,0.15960912052117265,0.8084474667177474,0.5431222367519771
"frozenset({'Clear', 'High_Wind'})","frozenset({'Medium_Visibility', 'Medium_Temp'})",0.132,0.348,0.098,0.7424242424242424,2.133402995471961,1.0,0.052064000000000006,2.531294117647059,0.6120568042885357,0.25654450261780104,0.6049451570923964,0.5120167189132707
"frozenset({'Medium_Visibility', 'High_Wind'})","frozenset({'Clear', 'Medium_Temp'})",0.14,0.288,0.098,0.7,2.430555555555556,1.0,0.05768,2.373333333333333,0.6843853820598006,0.296969696969697,0.5786516853932584,0.5201388888888889
"frozenset({'High_Wind', 'Medium_Temp'})","frozenset({'Clear', 'Medium_Visibility'})",0.106,0.606,0.098,0.9245283018867925,1.5256242605392616,1.0,0.033764,5.220500000000001,0.3853809980367986,0.15960912052117265,0.8084474667177474,0.5431222367519771
frozenset({'High_Wind'}),"frozenset({'Clear', 'Medium_Temp', 'Medium_Visibility'})",0.14,0.288,0.098,0.7,2.430555555555556,1.0,0.05768,2.373333333333333,0.6843853820598006,0.296969696969697,0.5786516853932584,0.5201388888888889
"frozenset({'Clear', 'Severity_2', 'High_Wind'})",frozenset({'Medium_Temp'}),0.106,0.348,0.076,0.7169811320754716,2.060290609412275,1.0,0.039112,2.303733333333333,0.5756505357353114,0.20105820105820107,0.5659219817108461,0.4676859683365864
"frozenset({'Clear', 'High_Wind', 'Medium_Temp'})",frozenset({'Severity_2'}),0.098,0.616,0.076,0.7755102040816326,1.2589451364961568,1.0,0.015631999999999993,1.7105454545454544,0.22803127552806618,0.11912225705329153,0.41539115646258495,0.449443413729128
"frozenset({'Severity_2', 'High_Wind', 'Medium_Temp'})",frozenset({'Clear'}),0.078,0.606,0.076,0.9743589743589743,1.607853093001608,1.0,0.028732,15.365999999999989,0.41003539216805573,0.125,0.934921254718209,0.5498857578065499
"frozenset({'Clear', 'High_Wind'})","frozenset({'Severity_2', 'Medium_Temp'})",0.132,0.228,0.076,0.5757575757575757,2.525252525252525,1.0,0.045904,1.8197142857142854,0.695852534562212,0.26760563380281693,0.45046318103312916,0.4545454545454545
"frozenset({'Severity_2', 'High_Wind'})","frozenset({'Clear', 'Medium_Temp'})",0.108,0.288,0.076,0.7037037037037037,2.4434156378600824,1.0,0.044896000000000005,2.403,0.6622610337502951,0.23750000000000002,0.5838535164377862,0.4837962962962963
"frozenset({'High_Wind', 'Medium_Temp'})","frozenset({'Clear', 'Severity_2'})",0.106,0.404,0.076,0.7169811320754716,1.7747057724640387,1.0,0.033176,2.105866666666666,0.4882844695631696,0.17511520737327188,0.5251361276434088,0.45254997197832986
frozenset({'High_Wind'}),"frozenset({'Clear', 'Severity_2', 'Medium_Temp'})",0.14,0.184,0.076,0.5428571428571428,2.950310559006211,1.0,0.05023999999999999,1.785,0.7686658506731945,0.3064516129032258,0.4397759103641456,0.47795031055900616
"frozenset({'Clear', 'Severity_2', 'High_Wind'})",frozenset({'Medium_Visibility'}),0.106,1.0,0.106,1.0,1.0,1.0,0.0,inf,0.0,0.106,0.0,0.553
"frozenset({'Clear', 'High_Wind', 'Medium_Visibility'})",frozenset({'Severity_2'}),0.132,0.616,0.106,0.803030303030303,1.30362062180244,1.0,0.024687999999999988,1.9495384615384612,0.2683244935223023,0.16510903426791276,0.4870580808080807,0.4875541125541125
"frozenset({'Medium_Visibility', 'Severity_2', 'High_Wind'})",frozenset({'Clear'}),0.108,0.606,0.106,0.9814814814814815,1.619606405084953,1.0,0.040552000000000005,21.276000000000035,0.42888569252897885,0.17434210526315788,0.952998683963151,0.5781994866153282
"frozenset({'Clear', 'High_Wind'})","frozenset({'Medium_Visibility', 'Severity_2'})",0.132,0.616,0.106,0.803030303030303,1.30362062180244,1.0,0.024687999999999988,1.9495384615384612,0.2683244935223023,0.16510903426791276,0.4870580808080807,0.4875541125541125
"frozenset({'Severity_2', 'High_Wind'})","frozenset({'Clear', 'Medium_Visibility'})",0.108,0.606,0.106,0.9814814814814815,1.619606405084953,1.0,0.040552000000000005,21.276000000000035,0.42888569252897885,0.17434210526315788,0.952998683963151,0.5781994866153282
"frozenset({'Medium_Visibility', 'High_Wind'})","frozenset({'Clear', 'Severity_2'})",0.14,0.404,0.106,0.757142857142857,1.8741159830268737,1.0,0.04943999999999999,2.454117647058822,0.5423431329530496,0.24200913242009128,0.5925215723873439,0.5097595473833096
frozenset({'High_Wind'}),"frozenset({'Clear', 'Severity_2', 'Medium_Visibility'})",0.14,0.404,0.106,0.757142857142857,1.8741159830268737,1.0,0.04943999999999999,2.454117647058822,0.5423431329530496,0.24200913242009128,0.5925215723873439,0.5097595473833096
"frozenset({'Clear', 'Medium_Temp', 'Low_Wind'})",frozenset({'Medium_Visibility'}),0.1,1.0,0.1,1.0,1.0,1.0,0.0,inf,0.0,0.1,0.0,0.55
"frozenset({'Medium_Visibility', 'Medium_Temp', 'Low_Wind'})",frozenset({'Clear'}),0.124,0.606,0.1,0.8064516129032259,1.3307782391142342,1.0,0.024856000000000003,2.035666666666667,0.2837442922374429,0.15873015873015875,0.5087604388406748,0.48573405727669544
"frozenset({'Medium_Temp', 'Low_Wind'})","frozenset({'Clear', 'Medium_Visibility'})",0.124,0.606,0.1,0.8064516129032259,1.3307782391142342,1.0,0.024856000000000003,2.035666666666667,0.2837442922374429,0.15873015873015875,0.5087604388406748,0.48573405727669544
"frozenset({'Clear', 'Medium_Temp', 'Low_Wind'})",frozenset({'Severity_3'}),0.1,0.382,0.052,0.5199999999999999,1.3612565445026175,1.0,0.013799999999999993,1.2874999999999996,0.2948717948717947,0.12093023255813953,0.22330097087378625,0.32806282722513086
"frozenset({'Clear', 'Medium_Temp', 'Severity_3'})",frozenset({'Low_Wind'}),0.102,0.342,0.052,0.5098039215686274,1.490654741428735,1.0,0.017116,1.3423199999999997,0.3665410313517217,0.13265306122448978,0.2550211573991298,0.3309253525971792
"frozenset({'Clear', 'Low_Wind', 'Severity_3'})",frozenset({'Medium_Temp'}),0.102,0.348,0.052,0.5098039215686274,1.4649537976109985,1.0,0.016504000000000005,1.33008,0.3534349837245161,0.1306532663316583,0.24816552387826293,0.32961460446247465
"frozenset({'Medium_Temp', 'Low_Wind', 'Severity_3'})",frozenset({'Clear'}),0.054,0.606,0.052,0.9629629629629629,1.5890477936682557,1.0,0.019276,10.637999999999986,0.39185233371279893,0.08552631578947369,0.9059973679263018,0.5243857719105244
"frozenset({'Clear', 'Severity_2', 'Low_Wind'})",frozenset({'Medium_Visibility'}),0.124,1.0,0.124,1.0,1.0,1.0,0.0,inf,0.0,0.124,0.0,0.562
"frozenset({'Clear', 'Low_Wind', 'Medium_Visibility'})",frozenset({'Severity_2'}),0.228,0.616,0.124,0.543859649122807,0.8828890407837777,1.0,-0.01644799999999999,0.8418461538461539,-0.1466267294251889,0.17222222222222222,-0.1878654970760233,0.3725791752107542
"frozenset({'Medium_Visibility', 'Severity_2', 'Low_Wind'})",frozenset({'Clear'}),0.208,0.606,0.124,0.5961538461538461,0.9837522213759837,1.0,-0.0020479999999999943,0.9756190476190476,-0.020427705075007924,0.17971014492753626,-0.024990238188207708,0.4003871541000254
"frozenset({'Clear', 'Low_Wind'})","frozenset({'Medium_Visibility', 'Severity_2'})",0.228,0.616,0.124,0.543859649122807,0.8828890407837777,1.0,-0.01644799999999999,0.8418461538461539,-0.1466267294251889,0.17222222222222222,-0.1878654970760233,0.3725791752107542
"frozenset({'Severity_2', 'Low_Wind'})","frozenset({'Clear', 'Medium_Visibility'})",0.208,0.606,0.124,0.5961538461538461,0.9837522213759837,1.0,-0.0020479999999999943,0.9756190476190476,-0.020427705075007924,0.17971014492753626,-0.024990238188207708,0.4003871541000254
"frozenset({'Clear', 'Low_Wind', 'Severity_3'})",frozenset({'Medium_Visibility'}),0.102,1.0,0.102,1.0,1.0,1.0,0.0,inf,0.0,0.102,0.0,0.551
"frozenset({'Clear', 'Medium_Visibility', 'Severity_3'})",frozenset({'Low_Wind'}),0.2,0.342,0.102,0.5099999999999999,1.4912280701754381,1.0,0.03359999999999999,1.3428571428571423,0.4117647058823528,0.23181818181818178,0.25531914893617,0.4041228070175438
"frozenset({'Medium_Visibility', 'Low_Wind', 'Severity_3'})",frozenset({'Clear'}),0.132,0.606,0.102,0.7727272727272726,1.275127512751275,1.0,0.022007999999999986,1.7335999999999991,0.24857685009487654,0.16037735849056603,0.42316566682048884,0.4705220522052205
"frozenset({'Clear', 'Severity_3'})","frozenset({'Medium_Visibility', 'Low_Wind'})",0.2,0.342,0.102,0.5099999999999999,1.4912280701754381,1.0,0.03359999999999999,1.3428571428571423,0.4117647058823528,0.23181818181818178,0.25531914893617,0.4041228070175438
"frozenset({'Low_Wind', 'Severity_3'})","frozenset({'Clear', 'Medium_Visibility'})",0.132,0.606,0.102,0.7727272727272726,1.275127512751275,1.0,0.022007999999999986,1.7335999999999991,0.24857685009487654,0.16037735849056603,0.42316566682048884,0.4705220522052205
"frozenset({'Clear', 'Medium_Temp', 'Medium_Wind'})",frozenset({'Medium_Visibility'}),0.09,1.0,0.09,1.0,1.0,1.0,0.0,inf,0.0,0.09,0.0,0.545
"frozenset({'Medium_Visibility', 'Medium_Temp', 'Medium_Wind'})",frozenset({'Clear'}),0.118,0.606,0.09,0.7627118644067796,1.258600436314818,1.0,0.01849200000000001,1.6604285714285714,0.23295540438397594,0.14195583596214512,0.39774584874817165,0.4556133579459641
"frozenset({'Medium_Temp', 'Medium_Wind'})","frozenset({'Clear', 'Medium_Visibility'})",0.118,0.606,0.09,0.7627118644067796,1.258600436314818,1.0,0.01849200000000001,1.6604285714285714,0.23295540438397594,0.14195583596214512,0.39774584874817165,0.4556133579459641
"frozenset({'Clear', 'Severity_2', 'Medium_Temp'})",frozenset({'Medium_Visibility'}),0.184,1.0,0.184,1.0,1.0,1.0,0.0,inf,0.0,0.184,0.0,0.592
"frozenset({'Clear', 'Medium_Temp', 'Medium_Visibility'})",frozenset({'Severity_2'}),0.288,0.616,0.184,0.638888888888889,1.0371572871572872,1.0,0.0065920000000000145,1.0633846153846156,0.05031753786028346,0.25555555555555554,0.05960648148148166,0.4687950937950938
"frozenset({'Medium_Visibility', 'Severity_2', 'Medium_Temp'})",frozenset({'Clear'}),0.228,0.606,0.184,0.8070175438596491,1.331712118580279,1.0,0.045831999999999984,2.0416363636363632,0.3226514980851542,0.2830769230769231,0.5101968118265205,0.5553239534479764
"frozenset({'Clear', 'Medium_Temp'})","frozenset({'Medium_Visibility', 'Severity_2'})",0.288,0.616,0.184,0.638888888888889,1.0371572871572872,1.0,0.0065920000000000145,1.0633846153846156,0.05031753786028346,0.25555555555555554,0.05960648148148166,0.4687950937950938
"frozenset({'Severity_2', 'Medium_Temp'})","frozenset({'Clear', 'Medium_Visibility'})",0.228,0.606,0.184,0.8070175438596491,1.331712118580279,1.0,0.045831999999999984,2.0416363636363632,0.3226514980851542,0.2830769230769231,0.5101968118265205,0.5553239534479764
"frozenset({'Medium_Visibility', 'Medium_Temp'})","frozenset({'Clear', 'Severity_2'})",0.348,0.404,0.184,0.5287356321839081,1.3087515648116534,1.0,0.043408,1.2646829268292683,0.3618298212856762,0.32394366197183094,0.20928797346293296,0.49209058836918174
frozenset({'Medium_Temp'}),"frozenset({'Clear', 'Severity_2', 'Medium_Visibility'})",0.348,0.404,0.184,0.5287356321839081,1.3087515648116534,1.0,0.043408,1.2646829268292683,0.3618298212856762,0.32394366197183094,0.20928797346293296,0.49209058836918174
